6450
51.621111          0          0
0          51.621111          0
0          0          51.621111
        0.5508316279750122        0.06874078809346792        0.623252548568463        0.5508316279750122
        0.4587012476683657        0.5585592805705096        0.516911850186784        0.4587012476683657
        0.0708598823379704        0.29782694859135117        0.9493454918220566        0.0708598823379704
        0.3576772843630163        0.3721841845656246        0.7782113165847804        0.3576772843630163
        0.6885608827670398        0.2130122897345017        0.07995990162709306        0.6885608827670398
        0.5011856760289916        0.7046257336463568        0.03359184082569577        0.5011856760289916
        0.6807174930780574        0.05049285395344365        0.26589069358419826        0.6807174930780574
        0.6987835893141932        0.004494833219079103        0.15291431288364948        0.6987835893141932
        0.30252152931264464        0.6319407672014884        0.6462293055514209        0.30252152931264464
        0.06823319351733491        0.3583758857689704        0.9285769688637328        0.06823319351733491
        0.001818667318809798        0.17876614288880624        0.9838882309769874        0.001818667318809798
        0.6189902464493557        0.4435082632981669        0.19236052086479583        0.6189902464493557
        0.060674281160265964        0.8777784593507658        0.47131967868015645        0.060674281160265964
        0.5160510283511462        0.3073528444929593        0.6106692240956109        0.5160510283511462
        0.03555127783699832        0.8302038062417454        0.5551881243236669        0.03555127783699832
        0.36568145127628887        0.3687121842728845        0.7724024064913657        0.36568145127628887
        0.6185520432541457        0.32133983344160544        0.3626671352851868        0.6185520432541457
        0.5404811100772661        0.6410499305641698        0.06939254875680612        0.5404811100772661
        0.6959998092679747        0.15015851175861442        0.09284908370212323        0.6959998092679747
        0.553577910548686        0.5849396516528436        0.21201084365982822        0.553577910548686
        0.5449518974080453        0.5094739171165718        0.3827416711055111        0.5449518974080453
        0.6096237084276941        0.35081719081828144        0.365575117960866        0.6096237084276941
        0.6206997898545102        0.3524634914008741        0.3243964071604979        0.6206997898545102
        0.5114552137918954        0.5357326405318985        0.43568069321338143        0.5114552137918954
        0.6167886499479601        0.3100141446651984        0.3781993557612849        0.6167886499479601
        0.4042446441008608        0.6764081602424633        0.4643754259098376        0.4042446441008608
        0.6640290090552992        0.1835685426196054        0.29057450064757767        0.6640290090552992
        0.6523829819017946        0.03973860269154634        0.3836844188991377        0.6523829819017946
        0.5774704755833423        0.5080924677811542        0.27367452172819007        0.5774704755833423
        0.3765786955726753        0.2558090534411893        0.8068077219877654        0.3765786955726753
        0.6317499484513239        0.4473042982363578        0.04126584595981128        0.6317499484513239
        0.03691284293366071        0.7715509041932983        0.6340221496853352        0.03691284293366071
        0.012069317246729605        0.7003748571688632        0.7135711055025213        0.012069317246729605
        0.05268980157472431        0.7006281387546685        0.7096250987706124        0.05268980157472431
        0.5996911597884946        0.4755630125165382        0.23362544139980815        0.5996911597884946
        0.29563125971459386        0.8297405844131447        0.36977679637432337        0.29563125971459386
        0.3302978171989729        0.6626666086790678        0.5853884775505671        0.3302978171989729
        0.008673944942838291        0.4989465362528119        0.8665459476101534        0.008673944942838291
        0.40551477170100997        0.8170384376227326        0.059696995833621334        0.40551477170100997
        0.6379470789407399        0.40814524098393096        0.13951527229706356        0.6379470789407399
        0.5102923123307131        0.6481522732132723        0.24310932248849576        0.5102923123307131
